coin,date_start,date_end,n_test,target,model,acc,f1
ADA,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5853658536585366
ADA,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.36363636363636365
ADA,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5625
ADA,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5789473684210527
ADA,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6666666666666666
ADA,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Transformer,0.3,0.3225806451612903
ADA,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,LSTM,0.6,0.5714285714285714
ADA,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.3870967741935484
ADA,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5625
ADA,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.6666666666666666
ADA,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.42857142857142855
ADA,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5
ADA,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.5517241379310345
ADA,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.5806451612903226
ADA,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6341463414634146
ADA,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.6451612903225806
ADA,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5714285714285714
ADA,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Transformer,0.5,0.34782608695652173
ADA,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.24
ADA,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5454545454545454
ADA,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,LSTM,0.7,0.64
ADA,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Transformer,0.4,0.3076923076923077
ADA,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.6428571428571429
ADA,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.36363636363636365
ADA,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6285714285714286
ADA,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Transformer,0.3,0.27586206896551724
ADA,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.35294117647058826
ADA,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Transformer,0.6,0.45454545454545453
ADA,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.0
ADA,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5333333333333333
ADA,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.48
ADA,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.48
ADA,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,LSTM,0.4,0.25
ADA,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5
ADA,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.23529411764705882
ADA,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4444444444444444
ADA,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.48484848484848486
ADA,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.2608695652173913
ADA,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,LSTM,0.6,0.75
ADA,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5
ADA,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.19047619047619047
ADA,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,Transformer,0.4,0.4375
ADA,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,LSTM,0.5,0.2857142857142857
ADA,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,Transformer,0.7,0.64
ADA,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.2727272727272727
ADA,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5945945945945946
ADA,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
ADA,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5161290322580645
ADA,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5333333333333333
ADA,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,Transformer,0.6,0.625
ADA,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5161290322580645
ADA,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4444444444444444
ADA,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.15384615384615385
ADA,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.47619047619047616
ADA,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.3333333333333333
ADA,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.43478260869565216
ADA,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.5925925925925926
ADA,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4827586206896552
ADA,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.37037037037037035
ADA,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5294117647058824
ADA,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
ADA,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.48
ADA,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.2608695652173913
ADA,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5714285714285714
ADA,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.631578947368421
ADA,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.38461538461538464
ADA,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.5555555555555556
ADA,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4827586206896552
ADA,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.38461538461538464
ADA,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.45714285714285713
ADA,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5
ADA,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.5517241379310345
ADA,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6829268292682927
ADA,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6060606060606061
ADA,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.46153846153846156
ADA,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.46153846153846156
ADA,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.48484848484848486
ADA,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.4666666666666667
ADA,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6153846153846154
ADA,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.37037037037037035
ADA,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5333333333333333
ADA,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.631578947368421
ADA,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.10526315789473684
ADA,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.4166666666666667
ADA,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.36363636363636365
ADA,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4827586206896552
ADA,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5
ADA,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.2962962962962963
ADA,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,LSTM,0.6,0.45454545454545453
ADA,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6
ADA,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,LSTM,0.3333333333333333,0.5
ADA,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.4444444444444444
ADA,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,LSTM,0.6,0.3333333333333333
ADA,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.23529411764705882
ADA,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.45161290322580644
ADA,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Transformer,0.6,0.5384615384615384
ADA,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.0
ADA,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Transformer,0.4,0.5
DOGE,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6285714285714286
DOGE,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Transformer,0.26666666666666666,0.35294117647058826
DOGE,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5405405405405406
DOGE,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Transformer,0.3333333333333333,0.47368421052631576
DOGE,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,LSTM,0.6,0.4
DOGE,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6
DOGE,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.125
DOGE,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.4166666666666667
DOGE,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,LSTM,0.4,0.0
DOGE,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5625
DOGE,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.45161290322580644
DOGE,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.3157894736842105
DOGE,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.6857142857142857
DOGE,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.45161290322580644
DOGE,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.45714285714285713
DOGE,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.13333333333333333
DOGE,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.125
DOGE,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Transformer,0.6,0.5
DOGE,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,LSTM,0.6,0.0
DOGE,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.6428571428571429
DOGE,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.0
DOGE,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4827586206896552
DOGE,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.0
DOGE,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.2608695652173913
DOGE,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,LSTM,0.6,0.3333333333333333
DOGE,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.7222222222222222
DOGE,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,LSTM,0.5,0.0
DOGE,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5
DOGE,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.0
DOGE,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5625
DOGE,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,LSTM,0.6,0.25
DOGE,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.6428571428571429
DOGE,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.46153846153846156
DOGE,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.0
DOGE,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.4166666666666667
DOGE,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,LSTM,0.6,0.0
DOGE,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.6428571428571429
DOGE,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.48
DOGE,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.2
DOGE,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.0
DOGE,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4444444444444444
DOGE,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.0
DOGE,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5
DOGE,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,LSTM,0.5,0.34782608695652173
DOGE,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.2727272727272727
DOGE,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,LSTM,0.5,0.0
DOGE,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.38461538461538464
DOGE,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Transformer,0.6,0.3333333333333333
DOGE,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.0
DOGE,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.56
DOGE,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.0
DOGE,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5
DOGE,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.38095238095238093
DOGE,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.32
DOGE,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.13333333333333333
DOGE,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4444444444444444
DOGE,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.0
DOGE,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.46153846153846156
DOGE,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,LSTM,0.4,0.35714285714285715
DOGE,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5882352941176471
DOGE,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,LSTM,0.5,0.2857142857142857
DOGE,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5294117647058824
DOGE,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.38095238095238093
DOGE,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4
DOGE,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,Transformer,0.6,0.45454545454545453
DOGE,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,LSTM,0.3333333333333333,0.0
DOGE,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.2608695652173913
DOGE,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5454545454545454
DOGE,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.4444444444444444
DOGE,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.42857142857142855
DOGE,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,LSTM,0.6,0.0
DOGE,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.36363636363636365
DOGE,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5161290322580645
DOGE,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.42857142857142855
DOGE,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,LSTM,0.6,0.25
DOGE,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.2
DOGE,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.0
DOGE,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5161290322580645
DOGE,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.0
DOGE,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5
DOGE,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,LSTM,0.3333333333333333,0.0
DOGE,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.4666666666666667
DOGE,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5945945945945946
DOGE,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5882352941176471
DOGE,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.42857142857142855
DOGE,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Transformer,0.4,0.4
DOGE,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.16666666666666666
DOGE,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.3448275862068966
DOGE,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
DOGE,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Transformer,0.6,0.45454545454545453
DOGE,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.125
DOGE,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Transformer,0.3,0.3225806451612903
DOGE,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,LSTM,0.5,0.21052631578947367
DOGE,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5625
DOGE,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.38461538461538464
DOGE,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.3333333333333333
DOGE,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.0
DOGE,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Transformer,0.3333333333333333,0.3333333333333333
DOGE,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,LSTM,0.5,0.0
DOGE,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.41379310344827586
DOGE,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,LSTM,0.5,0.11764705882352941
DOGE,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5161290322580645
DOGE,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.3
DOGE,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.36363636363636365
DOGE,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.0
DOGE,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.3333333333333333
DOGE,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,LSTM,0.6,0.0
DOGE,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.3333333333333333
DOGE,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.4864864864864865
DOGE,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Transformer,0.6666666666666666,0.6428571428571429
