date_start,date_end,n_test,target,model,acc,auc,f1,coin
2023-11-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.4524886877828055,0.37037037037037035,ADA
2023-11-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,30,target_direction,RF_ordinal,0.43333333333333335,0.37104072398190047,0.48484848484848486,ADA
2023-11-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.5203619909502262,0.42857142857142855,ADA
2023-11-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4666666666666667,0.40271493212669685,0.5,ADA
2023-12-29 00:00:00+00:00,2024-01-27 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.44796380090497734,0.48484848484848486,ADA
2023-12-29 00:00:00+00:00,2024-01-27 00:00:00+00:00,30,target_direction,RF_ordinal,0.36666666666666664,0.42986425339366513,0.4864864864864865,ADA
2023-12-29 00:00:00+00:00,2024-01-27 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5666666666666667,0.5588235294117647,0.6060606060606061,ADA
2023-12-29 00:00:00+00:00,2024-01-27 00:00:00+00:00,30,target_direction,MLP_ordinal,0.43333333333333335,0.36199095022624433,0.48484848484848486,ADA
2024-01-28 00:00:00+00:00,2024-02-26 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5333333333333333,0.5416666666666667,0.5625,ADA
2024-01-28 00:00:00+00:00,2024-02-26 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.4398148148148148,0.5,ADA
2024-01-28 00:00:00+00:00,2024-02-26 00:00:00+00:00,30,target_direction,GBM_ordinal,0.36666666666666664,0.4351851851851852,0.2962962962962963,ADA
2024-01-28 00:00:00+00:00,2024-02-26 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4666666666666667,0.4212962962962963,0.5789473684210527,ADA
2024-02-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.3,0.25339366515837103,0.2222222222222222,ADA
2024-02-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,30,target_direction,RF_ordinal,0.5,0.3846153846153846,0.4444444444444444,ADA
2024-02-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.3529411764705882,0.5,ADA
2024-02-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,30,target_direction,MLP_ordinal,0.7,0.5113122171945701,0.7692307692307693,ADA
2024-03-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.4722222222222222,0.4666666666666667,ADA
2024-03-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,30,target_direction,RF_ordinal,0.43333333333333335,0.41203703703703703,0.37037037037037035,ADA
