date_start,date_end,n_test,model,target,acc,auc,f1,coin
2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5333333333333333,0.5044642857142857,0.6818181818181818,BNB
2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.40625,0.6046511627906976,BNB
2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6333333333333333,0.5769230769230769,0.7555555555555555,BNB
2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.53125,0.6511627906976745,BNB
2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.5277777777777778,0.5853658536585366,BNB
2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6,0.5277777777777777,0.7272727272727273,BNB
2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.5,0.6511627906976745,BNB
2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.5,0.6511627906976745,BNB
2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5666666666666667,0.5357142857142857,0.7111111111111111,BNB
2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.7,0.6291866028708134,0.7906976744186046,BNB
2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6,0.5656108597285068,0.7,BNB
2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.5267857142857143,0.6341463414634146,BNB
2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.3611111111111111,0.6046511627906976,BNB
2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.7,0.6674641148325359,0.7692307692307693,BNB
2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5666666666666667,0.5491071428571428,0.6666666666666666,BNB
2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4666666666666667,0.5203619909502263,0.6,BNB
2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.45982142857142855,0.5853658536585366,BNB
2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6,0.5758928571428571,0.7142857142857143,BNB
2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5666666666666667,0.5666666666666667,0.6666666666666666,BNB
2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4666666666666667,0.4910714285714286,0.6,BNB
2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5333333333333333,0.5089285714285715,0.6666666666666666,BNB
2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.45982142857142855,0.5853658536585366,BNB
2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5333333333333333,0.48868778280542985,0.6666666666666666,BNB
2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.5267857142857143,0.6341463414634146,BNB
